workshop_id,bucket,asset_type,title,source_path,status,notes
04,Core_Resources,pptx,Money Basics PPT Workshop 4,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 4/Money Basics PPT Workshop 4.pptx,ok,
04,Core_Resources,pdf,Workshop 04   Banking Basics,main/rebuild/content/legacy/parts/FG:SG_Splits/Wksp/Facilitator Guide/Wksp PDFs/Workshop 04 - Banking Basics.pdf,ok,
04,Core_Resources,pdf,Workshop 04   Banking Basics & Checking Accounts,main/rebuild/content/legacy/parts/FG:SG_Splits/Wksp/Student Guide/Wksps/Workshop 04 - Banking Basics & Checking Accounts.pdf,ok,
04,Handouts,docx,1. Second Chance Checking Accounts,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 4/Handouts/1. Second Chance Checking Accounts.docx,ok,
04,Handouts,pdf,1. Second Chance Checking Accounts.docx,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 4/Handouts/1. Second Chance Checking Accounts.docx.pdf,ok,
04,Handouts,pdf,2. How to Avoid Bank Fees,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 4/Handouts/2. How to Avoid Bank Fees.pdf,ok,
04,Handouts,docx,3. How to Balance Your Checkbook,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 4/Handouts/3. How to Balance Your Checkbook.docx,ok,
04,Handouts,pdf,3. How to Balance Your Checkbook.docx,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 4/Handouts/3. How to Balance Your Checkbook.docx.pdf,ok,
04,Handouts,docx,Check Writing Activity Cards,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 4/Handouts/Check Writing Activity Cards.docx,ok,
04,Handouts,pdf,Check Writing Activity Cards,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 4/Handouts/Check Writing Activity Cards.pdf,ok,
04,Handouts,docx,Check Writing Activity Instructions,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 4/Handouts/Check Writing Activity Instructions.docx,ok,
04,Handouts,pdf,Check Writing Activity Instructions,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 4/Handouts/Check Writing Activity Instructions.pdf,ok,
04,Handouts,pdf,Practice Checks,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 4/Handouts/Practice Checks.pdf,ok,
04,Handouts,docx,Workshop 4 Worksheet,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 4/Handouts/Workshop 4 Worksheet.docx,ok,
04,Handouts,pdf,Workshop 4 Worksheet,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 4/Handouts/Workshop 4 Worksheet.pdf,ok,
04,,jpg,20251212 102840,main/rebuild/content/legacy/whole/Module 4/check_writing_activity/20251212_102840.jpg,review,
04,,jpg,20251212 102853,main/rebuild/content/legacy/whole/Module 4/check_writing_activity/20251212_102853.jpg,review,
04,,jpg,20251212 102910,main/rebuild/content/legacy/whole/Module 4/check_writing_activity/20251212_102910.jpg,review,
04,,jpg,20251212 102915,main/rebuild/content/legacy/whole/Module 4/check_writing_activity/20251212_102915.jpg,review,
04,,docx,How to Balance Your Checkbook,main/rebuild/content/legacy/whole/Module 4/How to Balance Your Checkbook.docx,review,
04,,docx,How to Open a Bank Account,main/rebuild/content/legacy/whole/Module 4/How to Open a Bank Account.docx,review,
04,,docx,How to Open a Bank Checking Account With Bad Credit,main/rebuild/content/legacy/whole/Module 4/How to Open a Bank Checking Account With Bad Credit.docx,review,
04,,docx,MB FTS  4,main/rebuild/content/legacy/whole/Module 4/MB_FTS_ 4.docx,review,
04,,docx,Module 4 Additional Resources,main/rebuild/content/legacy/whole/Module 4/Module 4 Additional Resources.docx,review,
04,,pdf,Money Basics PPT Workshop 4,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 4/Money Basics PPT Workshop 4.pdf,review,
04,,docx,Second Chance Checking Accounts,main/rebuild/content/legacy/whole/Module 4/Second Chance Checking Accounts.docx,review,
04,,docx,Why Balancing Your Checkbook is Important,main/rebuild/content/legacy/whole/Module 4/Why Balancing Your Checkbook is Important.docx,review,
04,,pdf,Workshop 04   Banking Basics,main/rebuild/content/legacy/whole/Module 4/Workshop 04 - Banking Basics.pdf,review,
04,,zip,module4photos,main/rebuild/content/legacy/whole/Module 4/module4photos.zip,review,
05,Additional_Resources,pdf,1. What to Do if Your Debit Card is Lost or Stolen,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/1. What to Do if Your Debit Card is Lost or Stolen.pdf,ok,
05,Additional_Resources,pdf,1. What to Do if Your Debit Card is Lost or Stolen,main/rebuild/content/legacy/whole/Module 5/Resources/1. What to Do if Your Debit Card is Lost or Stolen.pdf,ok,
05,Additional_Resources,pdf,10. Online and Mobile Money Safety,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/10. Online and Mobile Money Safety.pdf,ok,
05,Additional_Resources,pdf,10. Online and Mobile Money Safety,main/rebuild/content/legacy/whole/Module 5/Resources/10. Online and Mobile Money Safety.pdf,ok,
05,Additional_Resources,pdf,11. First Aid for Identity Theft,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/11. First Aid for Identity Theft.pdf,ok,
05,Additional_Resources,pdf,11. First Aid for Identity Theft,main/rebuild/content/legacy/whole/Module 5/Resources/11. First Aid for Identity Theft.pdf,ok,
05,Additional_Resources,docx,12. How to Spot and Avoid Card Skimmers,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/12. How to Spot and Avoid Card Skimmers.docx,ok,
05,Additional_Resources,pdf,12. How to Spot and Avoid Card Skimmers,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/12. How to Spot and Avoid Card Skimmers.pdf,ok,
05,Additional_Resources,docx,12. How to Spot and Avoid Card Skimmers,main/rebuild/content/legacy/whole/Module 5/Resources/12. How to Spot and Avoid Card Skimmers.docx,ok,
05,Additional_Resources,pdf,12. How to Spot and Avoid Card Skimmers,main/rebuild/content/legacy/whole/Module 5/Resources/12. How to Spot and Avoid Card Skimmers.pdf,ok,
05,Additional_Resources,pdf,13. IRS Tips for Protecting Your Identity,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/13. IRS Tips for Protecting Your Identity.pdf,ok,
05,Additional_Resources,pdf,13. IRS Tips for Protecting Your Identity,main/rebuild/content/legacy/whole/Module 5/Resources/13. IRS Tips for Protecting Your Identity.pdf,ok,
05,Additional_Resources,pdf,14. Repairing Identity Theft,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/14. Repairing Identity Theft.pdf,ok,
05,Additional_Resources,pdf,14. Repairing Identity Theft,main/rebuild/content/legacy/whole/Module 5/Resources/14. Repairing Identity Theft.pdf,ok,
05,Additional_Resources,pdf,15. What To Do if You ve Been Scammed,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/15. What To Do if You_ve Been Scammed.pdf,ok,
05,Additional_Resources,pdf,15. What To Do if You ve Been Scammed,main/rebuild/content/legacy/whole/Module 5/Resources/15. What To Do if You_ve Been Scammed.pdf,ok,
05,Additional_Resources,pdf,16. What is ATM Skimming,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/16. What is ATM Skimming.pdf,ok,
05,Additional_Resources,pdf,16. What is ATM Skimming,main/rebuild/content/legacy/whole/Module 5/Resources/16. What is ATM Skimming.pdf,ok,
05,Additional_Resources,docx,2. Debit Card Safety Online,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/2. Debit Card Safety Online.docx,ok,
05,Additional_Resources,pdf,2. Debit Card Safety Online,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/2. Debit Card Safety Online.pdf,ok,
05,Additional_Resources,docx,2. Debit Card Safety Online,main/rebuild/content/legacy/whole/Module 5/Resources/2. Debit Card Safety Online.docx,ok,
05,Additional_Resources,pdf,2. Debit Card Safety Online,main/rebuild/content/legacy/whole/Module 5/Resources/2. Debit Card Safety Online.pdf,ok,
05,Additional_Resources,pdf,3. Best Online Banks,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/3. Best Online Banks.pdf,ok,
05,Additional_Resources,pdf,3. Best Online Banks,main/rebuild/content/legacy/whole/Module 5/Resources/3. Best Online Banks.pdf,ok,
05,Additional_Resources,docx,4. Alternatives to Traditional Banks,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/4. Alternatives to Traditional Banks.docx,ok,
05,Additional_Resources,pdf,4. Alternatives to Traditional Banks,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/4. Alternatives to Traditional Banks.pdf,ok,
05,Additional_Resources,docx,4. Alternatives to Traditional Banks,main/rebuild/content/legacy/whole/Module 5/Resources/4. Alternatives to Traditional Banks.docx,ok,
05,Additional_Resources,pdf,4. Alternatives to Traditional Banks,main/rebuild/content/legacy/whole/Module 5/Resources/4. Alternatives to Traditional Banks.pdf,ok,
05,Additional_Resources,docx,5. Pros and Cons of Internet Banks,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/5. Pros and Cons of Internet Banks.docx,ok,
05,Additional_Resources,pdf,5. Pros and Cons of Internet Banks,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/5. Pros and Cons of Internet Banks.pdf,ok,
05,Additional_Resources,docx,5. Pros and Cons of Internet Banks,main/rebuild/content/legacy/whole/Module 5/Resources/5. Pros and Cons of Internet Banks.docx,ok,
05,Additional_Resources,pdf,5. Pros and Cons of Internet Banks,main/rebuild/content/legacy/whole/Module 5/Resources/5. Pros and Cons of Internet Banks.pdf,ok,
05,Additional_Resources,pdf,6. What are Credit Unions,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/6. What are Credit Unions.pdf,ok,
05,Additional_Resources,pdf,6. What are Credit Unions,main/rebuild/content/legacy/whole/Module 5/Resources/6. What are Credit Unions.pdf,ok,
05,Additional_Resources,docx,"7. Online Banking Definition, Pros and Cons","main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/7. Online Banking Definition, Pros and Cons.docx",ok,
05,Additional_Resources,pdf,"7. Online Banking Definition, Pros and Cons","main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/7. Online Banking Definition, Pros and Cons.pdf",ok,
05,Additional_Resources,docx,"7. Online Banking Definition, Pros and Cons","main/rebuild/content/legacy/whole/Module 5/Resources/7. Online Banking Definition, Pros and Cons.docx",ok,
05,Additional_Resources,pdf,"7. Online Banking Definition, Pros and Cons","main/rebuild/content/legacy/whole/Module 5/Resources/7. Online Banking Definition, Pros and Cons.pdf",ok,
05,Additional_Resources,docx,8. Things to Consider When Choosing an Online Bank,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/8. Things to Consider When Choosing an Online Bank.docx,ok,
05,Additional_Resources,pdf,8. Things to Consider When Choosing an Online Bank,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/8. Things to Consider When Choosing an Online Bank.pdf,ok,
05,Additional_Resources,docx,8. Things to Consider When Choosing an Online Bank,main/rebuild/content/legacy/whole/Module 5/Resources/8. Things to Consider When Choosing an Online Bank.docx,ok,
05,Additional_Resources,pdf,8. Things to Consider When Choosing an Online Bank,main/rebuild/content/legacy/whole/Module 5/Resources/8. Things to Consider When Choosing an Online Bank.pdf,ok,
05,Additional_Resources,pdf,9. List of Virtual Banks and Their Benefits,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/9. List of Virtual Banks and Their Benefits.pdf,ok,
05,Additional_Resources,pdf,9. List of Virtual Banks and Their Benefits,main/rebuild/content/legacy/whole/Module 5/Resources/9. List of Virtual Banks and Their Benefits.pdf,ok,
05,Additional_Resources,docx,ATM Safety Scenarios,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/ATM Safety Scenarios.docx,ok,
05,Additional_Resources,pdf,ATM Safety Scenarios,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/ATM Safety Scenarios.pdf,ok,
05,Additional_Resources,docx,ATM Safety Scenarios,main/rebuild/content/legacy/whole/Module 5/Resources/ATM Safety Scenarios.docx,ok,
05,Additional_Resources,pdf,ATM Safety Scenarios,main/rebuild/content/legacy/whole/Module 5/Resources/ATM Safety Scenarios.pdf,ok,
05,Additional_Resources,pdf,Internet.Banking.Safety.Tips,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/Internet.Banking.Safety.Tips.pdf,ok,
05,Additional_Resources,pdf,Internet.Banking.Safety.Tips,main/rebuild/content/legacy/whole/Module 5/Resources/Internet.Banking.Safety.Tips.pdf,ok,
05,Additional_Resources,pdf,Safe Virtual Banking,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/Safe Virtual Banking.pdf,ok,
05,Additional_Resources,pdf,Safe Virtual Banking,main/rebuild/content/legacy/whole/Module 5/Resources/Safe Virtual Banking.pdf,ok,
05,Additional_Resources,pdf,Workshop 5 Additional Resources,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Resources/Workshop 5 Additional Resources.pdf,ok,
05,Additional_Resources,pdf,Workshop 5 Additional Resources,main/rebuild/content/legacy/whole/Module 5/Resources/Workshop 5 Additional Resources.pdf,ok,
05,Core_Resources,pptx,Money Basics PPT Workshop 5,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Money Basics PPT Workshop 5.pptx,ok,
05,Core_Resources,pdf,"Workshop 05   Debit Cards, ATMs, Online Banking","main/rebuild/content/legacy/parts/FG:SG_Splits/Wksp/Facilitator Guide/Wksp PDFs/Workshop 05 - Debit Cards, ATMs, Online Banking.pdf",ok,
05,Core_Resources,pdf,"Workshop 05   Debit Cards, ATMs, Online Banking & Money Safety","main/rebuild/content/legacy/parts/FG:SG_Splits/Wksp/Student Guide/Wksps/Workshop 05 - Debit Cards, ATMs, Online Banking & Money Safety.pdf",ok,
05,Handouts,pdf,1. ATMs and ATM Safety,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Handouts/1. ATMs and ATM Safety.pdf,ok,
05,Handouts,pdf,1. ATMs and ATM Safety,main/rebuild/content/legacy/whole/Module 5/Handouts/1. ATMs and ATM Safety.pdf,ok,
05,Handouts,pdf,2. Best Online Banks of 2021,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Handouts/2. Best Online Banks of 2021.pdf,ok,
05,Handouts,pdf,2. Best Online Banks of 2021,main/rebuild/content/legacy/whole/Module 5/Handouts/2. Best Online Banks of 2021.pdf,ok,
05,Handouts,docx,3. Options if You Can t Open a Traditional Bank Account,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Handouts/3. Options if You Can_t Open a Traditional Bank Account.docx,ok,
05,Handouts,pdf,3. Options if You Can t Open a Traditional Bank Account,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Handouts/3. Options if You Can_t Open a Traditional Bank Account.pdf,ok,
05,Handouts,docx,3. Options if You Can t Open a Traditional Bank Account,main/rebuild/content/legacy/whole/Module 5/Handouts/3. Options if You Can_t Open a Traditional Bank Account.docx,ok,
05,Handouts,pdf,3. Options if You Can t Open a Traditional Bank Account,main/rebuild/content/legacy/whole/Module 5/Handouts/3. Options if You Can_t Open a Traditional Bank Account.pdf,ok,
05,Handouts,pdf,4. Common Phone Scams,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Handouts/4. Common Phone Scams.pdf,ok,
05,Handouts,pdf,4. Common Phone Scams,main/rebuild/content/legacy/whole/Module 5/Handouts/4. Common Phone Scams.pdf,ok,
05,Handouts,pdf,5. How to Avoid Identity Scams,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Handouts/5. How to Avoid Identity Scams.pdf,ok,
05,Handouts,pdf,5. How to Avoid Identity Scams,main/rebuild/content/legacy/whole/Module 5/Handouts/5. How to Avoid Identity Scams.pdf,ok,
05,Handouts,pdf,6. Help for Identity Theft,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 5/Handouts/6. Help for Identity Theft.pdf,ok,
05,Handouts,pdf,6. Help for Identity Theft,main/rebuild/content/legacy/whole/Module 5/Handouts/6. Help for Identity Theft.pdf,ok,
05,,pdf,WSP 5 FG,main/rebuild/content/legacy/whole/Module 5/WSP_5_FG .pdf,review,
05,,docx,WSP 5 FT,main/rebuild/content/legacy/whole/Module 5/WSP_5_FT.docx,review,
05,,txt,manifest,main/rebuild/content/legacy/whole/Module 5/manifest.txt,review,
06,Additional_Resources,docx,1. How Credit Scores Work,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/1. How Credit Scores Work.docx,ok,
06,Additional_Resources,pdf,1. How Credit Scores Work,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/1. How Credit Scores Work.pdf,ok,
06,Additional_Resources,pdf,10. Student Loan Settlements,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/10. Student Loan Settlements.pdf,ok,
06,Additional_Resources,pdf,11 How to Get a Good Deal on your First Car Loan,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/11 How to Get a Good Deal on your First Car Loan.pdf,ok,
06,Additional_Resources,pdf,12. What To Know About Payday and Car Title Loans,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/12. What To Know About Payday and Car Title Loans.pdf,ok,
06,Additional_Resources,pdf,13. Predatory Lending Practices,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/13. Predatory Lending Practices.pdf,ok,
06,Additional_Resources,pdf,14. What Is Predatory Mortgage Lending,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/14. What Is Predatory Mortgage Lending.pdf,ok,
06,Additional_Resources,pdf,15. How to Ask for a Lower Credit Card Interest Rate,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/15. How to Ask for a Lower Credit Card Interest Rate.pdf,ok,
06,Additional_Resources,docx,16. How to Get the Best Car Loan,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/16. How to Get the Best Car Loan.docx,ok,
06,Additional_Resources,pdf,16. How to Get the Best Car Loan,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/16. How to Get the Best Car Loan.pdf,ok,
06,Additional_Resources,pdf,17. Interest Rates and Student Loans,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/17. Interest Rates and Student Loans.pdf,ok,
06,Additional_Resources,docx,18. Why Payday Loans Can Be Costly,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/18. Why Payday Loans Can Be Costly.docx,ok,
06,Additional_Resources,pdf,18. Why Payday Loans Can Be Costly,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/18. Why Payday Loans Can Be Costly.pdf,ok,
06,Additional_Resources,pdf,19. Predatory Lending and Mortgages,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/19. Predatory Lending and Mortgages.pdf,ok,
06,Additional_Resources,docx,2. How to Choose a Credit Card,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/2. How to Choose a Credit Card.docx,ok,
06,Additional_Resources,pdf,2. How to Choose a Credit Card,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/2. How to Choose a Credit Card.pdf,ok,
06,Additional_Resources,pdf,3. Little Known Facts About Your Credit Card,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/3. Little-Known Facts About Your Credit Card.pdf,ok,
06,Additional_Resources,docx,4. How to Raise a Low Credit Score,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/4. How to Raise a Low Credit Score.docx,ok,
06,Additional_Resources,pdf,4. How to Raise a Low Credit Score,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/4. How to Raise a Low Credit Score.pdf,ok,
06,Additional_Resources,pdf,5. Best Credit Cards for Rebuilding Bad Credit,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/5. Best Credit Cards for Rebuilding Bad Credit.pdf,ok,
06,Additional_Resources,docx,6. What You Should Know About Credit Card Interest Rates,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/6. What You Should Know About Credit Card Interest Rates.docx,ok,
06,Additional_Resources,pdf,6. What You Should Know About Credit Card Interest Rates,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/6. What You Should Know About Credit Card Interest Rates.pdf,ok,
06,Additional_Resources,pdf,7. Spotting Credit Repair Scams,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/7. Spotting Credit Repair Scams.pdf,ok,
06,Additional_Resources,docx,8. How to Get Preapproved for a Loan,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/8. How to Get Preapproved for a Loan.docx,ok,
06,Additional_Resources,pdf,8. How to Get Preapproved for a Loan,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/8. How to Get Preapproved for a Loan.pdf,ok,
06,Additional_Resources,pdf,9. Credit Unions and Car Loans,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/9. Credit Unions and Car Loans.pdf,ok,
06,Additional_Resources,pdf,Building.a.Better.Credit.Report,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/Building.a.Better.Credit.Report.pdf,ok,
06,Additional_Resources,pdf,Difference.Between.Fixed.and.Variable.Interest.Rates,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/Difference.Between.Fixed.and.Variable.Interest.Rates.pdf,ok,
06,Additional_Resources,pdf,How.Credit.Cards.Work.Discover,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/How.Credit.Cards.Work.Discover.pdf,ok,
06,Additional_Resources,pdf,Predatory Lending  Payday Loans.pdf,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/Predatory Lending- Payday Loans.pdf .pdf,ok,
06,Additional_Resources,pdf,Reading.Your.Credit.Card.Bill,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/Reading.Your.Credit.Card.Bill.pdf,ok,
06,Additional_Resources,pdf,Understanding.Loan.Interest,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/Understanding.Loan.Interest.pdf,ok,
06,Additional_Resources,docx,Workshop 6 Additional Resources,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/Workshop 6 Additional Resources.docx,ok,
06,Additional_Resources,pdf,Workshop 6 Additional Resources,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Resources/Workshop 6 Additional Resources.pdf,ok,
06,Core_Resources,pptx,Money Basics PPT Workshop 6,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Money Basics PPT Workshop 6.pptx,ok,
06,Core_Resources,pdf,Workshop 06   Credit & Loans,main/rebuild/content/legacy/parts/FG:SG_Splits/Wksp/Facilitator Guide/Wksp PDFs/Workshop 06 - Credit & Loans.pdf,ok,
06,Core_Resources,pdf,Workshop 06   Credit & Loans,main/rebuild/content/legacy/parts/FG:SG_Splits/Wksp/Student Guide/Wksps/Workshop 06 - Credit & Loans.pdf,ok,
06,Handouts,pdf,1. How Does Credit Work,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Handouts/1. How Does Credit Work.pdf,ok,
06,Handouts,pdf,2. Debunking Smart Credit Myths,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Handouts/2. Debunking Smart Credit Myths.pdf,ok,
06,Handouts,pdf,3. How To Improve Your Credit Score,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Handouts/3. How To Improve Your Credit Score.pdf,ok,
06,Handouts,pdf,4. Definition and Examples of Predatory Lending,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Handouts/4. Definition and Examples of Predatory Lending.pdf,ok,
06,Handouts,pdf,Avoiding.Dangerous.Loans,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Handouts/Avoiding.Dangerous.Loans.pdf,ok,
06,Handouts,pdf,Credit Card FAQs,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Handouts/Credit Card FAQs.pdf,ok,
06,Handouts,docx,Credit Card Fact or Fiction Game,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Handouts/Credit Card Fact or Fiction Game.docx,ok,
06,Handouts,pdf,How.to.Spot.Predatory.Lending,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 6/Handouts/How.to.Spot.Predatory.Lending.pdf,ok,
06,,docx,How Credit Scores Work,main/rebuild/content/legacy/whole/Module 6/How Credit Scores Work.docx,review,
06,,docx,How to Choose a Credit Card,main/rebuild/content/legacy/whole/Module 6/How to Choose a Credit Card.docx,review,
06,,docx,How to Get Preapproved for a Loan,main/rebuild/content/legacy/whole/Module 6/How to Get Preapproved for a Loan.docx,review,
06,,docx,How to Get the Best Car Loan,main/rebuild/content/legacy/whole/Module 6/How to Get the Best Car Loan.docx,review,
06,,docx,How to Raise a Low Credit Score,main/rebuild/content/legacy/whole/Module 6/How to Raise a Low Credit Score.docx,review,
06,,docx,MB FTS  6,main/rebuild/content/legacy/whole/Module 6/MB_FTS_ 6.docx,review,
06,,docx,Module 6 Additional Resources,main/rebuild/content/legacy/whole/Module 6/Module 6 Additional Resources.docx,review,
06,,docx,What You Should Know About Credit Card Interest Rates,main/rebuild/content/legacy/whole/Module 6/What You Should Know About Credit Card Interest Rates.docx,review,
06,,docx,Why Payday Loans Can Be Costly,main/rebuild/content/legacy/whole/Module 6/Why Payday Loans Can Be Costly.docx,review,
06,,pdf,Workshop 06   Credit & Loans,main/rebuild/content/legacy/whole/Module 6/Workshop 06 - Credit & Loans.pdf,review,
06,,txt,manifest,main/rebuild/content/legacy/whole/Module 6/manifest.txt,review,
07,Additional_Resources,pdf,1. The Emotional Effects of Debt,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Resources/1. The Emotional Effects of Debt.pdf,ok,
07,Additional_Resources,docx,2. How Debt Affects Your Health,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Resources/2. How Debt Affects Your Health.docx,ok,
07,Additional_Resources,pdf,2. How Debt Affects Your Health,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Resources/2. How Debt Affects Your Health.pdf,ok,
07,Additional_Resources,pdf,3. The Effect of Debt Problems on People s Health,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Resources/3. The Effect of Debt Problems on People_s Health.pdf,ok,
07,Additional_Resources,pdf,4. Deciding Between Debt Relief or Bankruptcy,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Resources/4. Deciding Between Debt Relief or Bankruptcy.pdf,ok,
07,Additional_Resources,pdf,5. Filing for Bankrupcty Without an Attorney,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Resources/5. Filing for Bankrupcty Without an Attorney.pdf,ok,
07,Additional_Resources,pdf,6. How Bankrupcty Can Affect Your Mental Health,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Resources/6. How Bankrupcty Can Affect Your Mental Health.pdf,ok,
07,Additional_Resources,pdf,7. Understanding Bankruptcy,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Resources/7. Understanding Bankruptcy.pdf,ok,
07,Additional_Resources,docx,8. 73 Tips for Eliminating Debt,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Resources/8. 73 Tips for Eliminating Debt.docx,ok,
07,Additional_Resources,pdf,8. 73 Tips for Eliminating Debt,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Resources/8. 73 Tips for Eliminating Debt.pdf,ok,
07,Additional_Resources,docx,9. 5 Ways to Get out of Debt,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Resources/9. 5 Ways to Get out of Debt.docx,ok,
